Title,Year,Runtime,IMDB Rating,Metascore,IMDB Votes,Box Office,Budget,Revenue,TMDB Rating,Vote Count,Month,Day,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Approved,G,GP,M,M/PG,NC-17,Not Rated,PG,PG-13,R,TV-MA,Unrated,Top_Production_Company,Top_Director,Top_Writer,Domestic,International,English_Language,Other_Language,Oscars_Won,Oscars_Nominated,Wins,Nominations,Descr_Sentiment,Tagline_Sentiment,Female_Lead,starpower
Hannibal,2001,131,6.8,57.0,303710,165092268.0,87000000,351692268,6.767,4897,2,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,9,25,0,1,0,2.0
Anna,2019,118,6.7,40.0,103027,7743794.0,34000000,31626978,6.704,2807,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0.6666666666666666
Captain America: The Winter Soldier,2014,136,7.7,70.0,942182,259766572.0,170000000,714766572,7.655,19284,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,5,52,0,1,0,1.3333333333333333
Road to Perdition,2002,117,7.7,72.0,294715,104454762.0,80000000,181001478,7.352,3770,7,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,23,82,0,1,0,1.0
That's My Boy,2012,116,5.6,31.0,113794,36931089.0,70000000,57719093,5.827,2032,6,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5,10,0,1,0,0.0
Gattaca,1997,106,7.7,64.0,338018,12532777.0,36000000,12532777,7.562,6561,10,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,6,16,0,0,0,2.0
Gremlins,1984,106,7.3,70.0,261919,153642180.0,11000000,153083102,7.134,6607,6,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,8,7,0,1,0,0.0
Blue Velvet,1986,120,7.7,75.0,233096,8551228.0,6000000,8636706,7.61,3539,10,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,18,18,0,0,0,0.0
Red Dragon,2002,124,7.2,60.0,303483,93149898.0,78000000,209196298,7.028,4423,10,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4,10,1,0,0,2.0
Ballerina,2025,124,7.0,59.0,74753,58047033.0,90000000,131794570,7.492,1158,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,1,1,0,1.0
Cloud Atlas,2012,172,7.4,55.0,381936,27108272.0,102000000,130482868,6.888,7227,10,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15,79,1,1,0,0.6666666666666666
The Reader,2009,124,7.6,58.0,269086,34194407.0,32000000,108902486,7.473,3226,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,26,48,1,1,0,1.3333333333333333
Lady Bird,2017,94,7.4,93.0,352421,48958273.0,10000000,79000000,7.256,8734,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,124,228,0,1,0,0.6666666666666666
The Man from U.N.C.L.E.,2015,116,7.2,56.0,347002,45445109.0,75000000,110045109,7.084,6517,8,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,7,7,1,1,0,0.3333333333333333
Cast Away,2000,143,7.8,74.0,670084,233632142.0,90000000,429632142,7.661,11740,12,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,15,36,0,1,0,0.6666666666666666
Detroit,2017,143,7.3,77.0,56990,16790139.0,34000000,23400000,7.263,1672,8,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,21,0,0,0,0.6666666666666666
The Messenger,2009,113,7.1,77.0,37252,1109660.0,6500000,1595417,6.759,448,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,17,47,0,1,0,0.6666666666666666
Teaching Mrs. Tingle,1999,96,5.3,35.0,22227,8951935.0,13000000,8946237,5.5,344,8,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0.6666666666666666
Camp X-Ray,2014,117,6.9,54.0,43781,13302.0,1000000,59744,6.738,1051,10,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,1,1,1,0.3333333333333333
The SpongeBob Movie: Sponge on the Run,2021,91,5.9,65.0,23959,4810790.0,60000000,4700000,7.434,2900,3,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,1,1,0,0.3333333333333333
The Ballad of Lefty Brown,2017,111,6.3,64.0,8409,7856.0,8000000,7856,6.2,180,12,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.0
The Sessions,2012,95,7.2,79.0,44320,6002451.0,1000000,9138338,6.894,573,11,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,19,64,1,1,0,0.3333333333333333
The Zero Theorem,2014,107,6.0,50.0,50222,257706.0,8500000,770706,6.109,1249,8,19,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,7,0,0,0,0.6666666666666666
Desert Hearts,1986,91,7.1,67.0,7794,2492088.0,350000,2400000,7.0,159,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,1,1,0,0.0
Green Card,1991,107,6.3,58.0,26768,29888235.0,12500000,29888235,6.123,500,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,4,0,1,0,0.0
Acrimony,2018,120,5.9,32.0,10321,43549096.0,20000000,34800000,6.742,387,3,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.0
Elizabethtown,2005,123,6.3,45.0,74220,26850426.0,57000000,52164016,6.189,1133,10,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,4,0,1,0,1.3333333333333333
The Indian in the Cupboard,1995,96,6.0,58.0,32340,35656131.0,45000000,35700000,6.467,643,7,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,6,0,1,0,0.0
The Queen,2006,103,7.3,90.0,117991,56441711.0,15000000,123384128,6.949,1347,11,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,97,97,0,1,0,1.6666666666666667
Silver Streak,1976,114,6.9,41.0,22631,51079064.0,6500000,51100000,6.7,340,12,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,0,1,0,0.0
Two Mules for Sister Sara,1970,116,7.0,62.0,32436,5050000.0,2500000,5050000,6.959,610,6,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1.3333333333333333
Akeelah and the Bee,2006,112,7.4,72.0,22472,18848430.0,8000000,18948425,7.1,339,4,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,11,15,1,1,1,0.6666666666666666
Bewitched,2005,102,4.8,34.0,76690,63313159.0,85000000,131426169,5.069,1579,6,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,13,1,0,1,1.3333333333333333
Seventh Son,2015,102,5.5,30.0,82371,17223265.0,95000000,114178613,5.518,2542,2,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1.3333333333333333
Hidalgo,2004,136,6.7,54.0,87525,67303450.0,100000000,108103450,6.894,1263,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0.6666666666666666
The Gauntlet,1977,109,6.4,59.0,26537,26414658.0,5500000,26400000,6.6,567,12,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0.6666666666666666
Unlawful Entry,1992,111,6.4,61.0,20670,57138719.0,23000000,57138719,6.211,318,6,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
Quest for Camelot,1998,86,6.3,50.0,18897,22510798.0,40000000,38210798,6.837,823,5,15,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6,1,1,0,0.3333333333333333
Sheena,1984,117,4.9,39.0,5705,5778353.0,25000000,58000000,5.685,151,8,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,1,1,1,0.0
G-Force,2009,88,5.1,41.0,51874,119436770.0,150000000,292817841,5.5,1914,7,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.6666666666666666
Stop Making Sense,1984,88,8.7,94.0,22811,10306902.0,1200000,12471520,8.329,316,11,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0.0
Kangaroo Jack,2003,89,4.5,16.0,34956,66934963.0,60000000,88900000,5.3,944,1,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,9,0,0,0,0.0
Angela's Ashes,2000,145,7.3,54.0,23686,13042112.0,50000000,13042112,7.296,333,1,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,5,12,0,1,0,0.3333333333333333
Reds,1981,195,7.3,76.0,25320,40382659.0,35000000,40382659,6.9,345,12,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,22,37,0,1,0,1.3333333333333333
Bugsy,1991,136,6.8,80.0,32085,49114016.0,30000000,49114016,6.4,407,12,20,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,12,41,1,1,0,2.0
The Happytime Murders,2018,91,5.5,27.0,31346,20706452.0,40000000,27500000,5.8,1035,8,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,10,1,0,1,0.3333333333333333
Like Mike,2002,99,5.4,47.0,23622,51432760.0,30000000,62300000,6.12,533,7,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,6,1,1,0,0.3333333333333333
Traffik,2018,96,5.9,37.0,22233,9186156.0,4000000,5132274,6.12,461,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0.3333333333333333
The Fifth Estate,2013,128,6.2,49.0,43453,3255008.0,28000000,8555008,6.009,1029,10,18,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,3,0,1,0,0.0
Kinky Boots,2006,107,7.1,57.0,22261,1822428.0,10000000,9950133,6.717,345,5,26,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,0.6666666666666666
The Yards,2000,115,6.4,58.0,23926,889352.0,24000000,889352,6.203,471,4,27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,2.0
Jobs,2013,128,6.0,44.0,105753,16131410.0,12000000,42100000,6.131,2501,8,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1.0
Proof of Life,2000,135,6.3,45.0,60141,32598931.0,65000000,62761005,6.1,816,12,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,1,1.6666666666666667
Bio-Dome,1996,88,4.4,1.0,30863,13427615.0,8500000,13400000,4.52,379,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,0,0,0.0
Domino,2005,127,5.9,37.0,70678,10169202.0,50000000,22900000,5.9,1232,10,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0.6666666666666666
Middle School: The Worst Years of My Life,2016,92,6.1,51.0,10263,20007149.0,8500000,23316139,6.9,435,10,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0.6666666666666666
My Week with Marilyn,2011,99,6.9,65.0,90197,14600347.0,6400000,35100000,6.681,1305,12,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,18,64,1,1,1,0.6666666666666666
Temptation: Confessions of a Marriage Counselor,2013,111,4.9,26.0,12536,51975354.0,37000000,53143144,6.617,183,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,5,0,0,0,0.3333333333333333
Affliction,1999,114,6.9,79.0,20627,6330054.0,6000000,6330054,6.313,284,2,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,8,19,0,1,0,0.0
It's Kind of a Funny Story,2010,101,7.1,63.0,149991,6363628.0,8000000,6491240,6.964,2375,10,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0.3333333333333333
The Forest,2016,93,4.8,34.0,46521,26594261.0,10000000,37608299,5.226,1773,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.3333333333333333
The End of the Affair,2000,102,7.0,65.0,24911,10827816.0,23000000,10827816,6.591,254,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,2,29,1,1,0,1.3333333333333333
Primary Colors,1998,143,6.7,70.0,30816,39001187.0,65000000,52090187,6.278,329,3,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,10,31,1,1,0,2.0
102 Dalmatians,2000,100,4.9,35.0,40862,66957026.0,85000000,183611771,5.5,1400,11,22,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,8,1,1,1,0.0
Red Rock West,1993,98,7.0,79.0,26133,2502551.0,8000000,2500000,6.7,365,5,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1.0
Gods and Generals,2003,219,6.2,30.0,17679,12882934.0,56000000,12900000,6.31,184,2,21,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,0,1,0,0.0
The Water Horse,2007,112,6.4,71.0,44002,40946255.0,40000000,103967384,6.542,1082,12,25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,0,0,0.0
Laggies,2014,99,6.4,63.0,46633,1066981.0,5000000,2379154,6.118,1144,11,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0
All Is Lost,2013,106,6.9,87.0,85406,6263670.0,9000000,6108720,6.645,1650,10,25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,3,48,0,1,0,0.6666666666666666
The Best Man Holiday,2013,123,6.6,59.0,17441,70525195.0,17000000,71625195,6.515,271,11,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,15,1,0,1,0.3333333333333333
The Odd Couple,1968,105,7.6,86.0,39006,44527234.0,1200000,44527234,7.5,604,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,9,0,0,0,0.0
C.H.U.D.,1984,88,5.6,57.0,14301,4654423.0,1250000,3412497,5.6,289,8,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.0
Legend of the Guardians: The Owls of Ga'Hoole,2010,97,6.9,53.0,89950,55675313.0,80000000,140073390,6.814,2357,9,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,4,23,1,1,0,0.3333333333333333
The Little Vampire,2000,95,5.7,45.0,11866,13572400.0,35000000,27965865,6.893,442,10,27,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,1,0,0.0
El Mariachi,1993,81,6.8,73.0,72358,2040920.0,7225,2040920,6.754,1193,2,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,4,0,0,0,0.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,81,6.2,54.0,47341,66954149.0,28000000,100654149,6.207,1370,10,10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,8,0,1,0,0.0
Underdog,2007,84,4.8,37.0,23161,43760605.0,25000000,65270477,5.556,728,8,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,1,0,0.6666666666666666
Intolerable Cruelty,2003,100,6.3,71.0,103973,35327628.0,60000000,119940815,5.946,1544,10,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,1,0,2.0
The Love Guru,2008,87,3.8,24.0,55534,32235793.0,62000000,40854735,4.063,731,6,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,5,8,1,0,0,0.0
Take the Lead,2006,118,6.6,55.0,26883,34742066.0,30000000,65742992,6.888,708,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,6,1,0,0,0.6666666666666666
I'm Gonna Git You Sucka,1989,88,6.6,48.0,15318,13030057.0,3000000,13000000,6.4,197,1,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.0
Untraceable,2008,101,6.2,32.0,54089,28687835.0,35000000,52659594,6.188,919,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0.6666666666666666
Unsane,2018,98,6.4,63.0,51676,7732899.0,1500000,14293601,6.257,1571,3,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5,0,0,0,0.0
The Man Who Killed Don Quixote,2019,132,6.3,58.0,23044,391963.0,19116000,2433457,6.8,1034,4,19,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,12,1,1,0,0.0
Hellraiser: Bloodline,1996,85,5.1,21.0,25316,9336886.0,4000000,16675000,5.294,561,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0.0
The Alamo,2004,137,6.1,47.0,22911,22414961.0,12000000,7900000,7.077,371,4,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1.0
Planet 51,2009,91,6.0,39.0,60516,42194060.0,70000000,104945765,5.9,2069,11,20,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,1,0,0.0
New York Minute,2004,91,5.0,33.0,25608,14071441.0,30000000,21289826,6.167,901,5,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6,0,1,1,0.0
American Animals,2018,116,7.0,68.0,50469,2856954.0,3000000,2847319,6.741,1143,8,14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10,22,1,0,0,0.0
Vantage Point,2008,90,6.6,40.0,155800,72266306.0,40000000,152039882,6.397,2063,2,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,1,0,0.3333333333333333
